REDCODE;ESCOLARIDAD_0;ESCOLARIDAD_1;ESCOLARIDAD_2;ESCOLARIDAD_3;ESCOLARIDAD_4;ESCOLARIDAD_5;ESCOLARIDAD_6;ESCOLARIDAD_7;ESCOLARIDAD_8;ESCOLARIDAD_9;ESCOLARIDAD_10;ESCOLARIDAD_11;ESCOLARIDAD_12;ESCOLARIDAD_13;ESCOLARIDAD_14;ESCOLARIDAD_15;ESCOLARIDAD_16;ESCOLARIDAD_17;ESCOLARIDAD_18;ESCOLARIDAD_19;ESCOLARIDAD_20;ESCOLARIDAD_21;Total
13119071005;31;14;17;54;75;59;135;42;314;93;215;106;1193;52;139;129;95;163;1;6;2;1;2936
13119071006;22;15;19;25;30;27;59;48;222;97;182;114;1542;76;201;168;116;172;3;8;1;2;3149
13119071007;48;14;22;47;77;63;116;57;279;107;169;106;1045;39;89;74;52;59;0;3;1;0;2467
13119071008;70;20;32;76;87;69;149;101;380;122;182;101;743;16;54;39;29;31;0;0;0;0;2301
13119071009;65;25;47;88;101;90;180;101;449;167;243;147;1036;38;99;61;34;54;0;1;0;0;3026
13119071010;25;11;18;23;41;32;85;53;251;116;216;107;1400;63;165;204;115;143;2;4;0;2;3076
13119071011;51;18;29;64;81;72;122;82;322;120;191;91;906;24;93;64;44;72;0;2;0;1;2449
13119071012;49;14;34;44;76;50;144;66;279;104;231;109;1070;53;109;107;59;108;0;5;0;0;2711
13119071013;63;26;33;86;105;97;192;140;426;177;275;151;1133;23;77;72;48;55;1;2;0;0;3182
13119071014;9;5;6;8;8;9;27;8;51;34;82;54;663;64;194;253;266;431;11;39;2;4;2228
13119071015;21;9;8;9;19;20;44;26;133;62;130;104;1074;60;141;141;74;136;0;6;1;0;2218
13119072006;40;14;19;52;40;37;59;36;130;31;42;24;177;8;13;8;4;23;0;1;0;0;758
13119081001;76;15;34;60;59;50;115;62;192;63;165;76;670;23;88;71;80;122;0;11;1;0;2033
13119081002;18;7;16;34;26;23;124;40;100;56;125;61;497;16;85;59;98;164;0;16;0;1;1566
13119081003;41;21;22;52;49;43;169;60;170;82;193;108;921;49;196;163;191;280;4;26;0;3;2843
13119081004;37;10;30;44;52;35;141;46;148;69;186;94;749;31;134;144;104;186;2;15;1;1;2259
13119091001;16;9;19;18;30;14;94;30;88;56;111;68;659;50;182;216;144;429;1;38;4;3;2279
13119091002;33;5;21;39;61;29;163;31;114;69;147;106;930;50;213;241;165;408;3;40;5;5;2878
13119101001;101;25;39;61;96;54;166;66;247;107;210;108;946;74;218;179;189;489;4;37;5;4;3425
13119101002;92;7;16;27;51;34;92;32;117;57;133;69;662;53;180;189;136;260;4;32;2;4;2249
13119111001;48;13;24;54;72;48;126;40;183;83;134;90;538;24;52;78;37;82;0;6;1;3;1736
13119111002;63;26;40;73;89;52;203;83;335;130;247;145;1211;49;126;116;71;148;2;11;1;3;3224
13119111003;37;19;23;29;53;32;136;46;155;80;147;67;617;31;69;101;72;119;2;8;0;2;1845
13119121001;78;23;56;94;109;87;243;70;337;145;194;138;1097;27;75;63;57;76;0;7;0;1;2977
13119121002;46;14;27;48;47;54;151;44;143;73;115;69;563;31;82;65;61;104;0;2;0;0;1739
13119121003;84;25;62;66;104;76;234;90;300;137;215;139;1016;54;128;135;92;169;0;21;2;3;3152
13119131001;41;9;23;37;35;27;88;37;159;68;64;43;480;16;46;29;20;22;0;1;0;0;1245
13119132006;13;4;10;9;9;4;12;10;31;12;17;8;92;2;30;5;17;19;0;2;0;0;306
13119132901;0;0;2;2;2;3;7;1;5;4;5;1;28;0;0;2;1;1;0;0;0;0;64
13119141001;20;7;5;16;43;15;76;39;152;77;126;67;1001;49;153;150;151;384;6;37;0;4;2578
13119141002;9;2;5;10;13;7;29;9;46;24;72;49;648;48;251;268;275;742;14;74;8;7;2610
13119141003;29;3;7;16;32;12;52;25;106;43;131;87;735;78;236;276;270;746;18;100;7;10;3019
13119141004;28;11;10;27;42;42;105;41;282;115;218;122;1343;63;211;175;93;192;2;8;1;0;3131
13119141005;5;1;3;6;11;6;25;5;47;24;62;34;400;52;110;151;116;229;1;19;6;1;1314
13119141006;7;0;1;8;7;8;15;10;21;15;41;31;410;41;137;216;260;683;15;72;9;10;2017
13119141007;49;8;10;15;46;31;120;29;159;73;197;127;1099;87;207;226;242;402;4;29;4;4;3168
13119141008;14;6;20;27;37;24;99;37;161;78;161;96;981;49;159;170;131;199;3;11;0;0;2463
13119141009;16;8;7;17;16;15;46;22;82;65;147;55;1124;67;377;391;320;622;17;68;5;10;3497
13119141010;28;10;23;37;52;40;97;69;219;117;196;112;1170;71;153;154;98;109;1;9;0;0;2765
13119141011;17;2;12;16;14;13;45;27;101;48;103;75;944;85;298;299;240;387;5;29;5;2;2767
13119141012;9;2;4;3;8;9;19;10;32;19;72;32;412;24;145;141;145;382;13;66;6;4;1557
13119142001;2;0;6;4;4;6;15;2;23;5;10;4;45;1;8;4;2;8;0;0;0;0;149
13119142004;31;7;15;27;37;19;32;23;78;24;29;16;149;4;6;8;3;4;0;0;0;0;512
13119151001;14;7;10;9;20;12;54;12;64;33;66;36;304;20;48;74;42;68;2;5;1;0;901
13119161001;15;7;13;14;28;26;83;20;88;72;129;87;878;76;256;301;301;584;11;58;3;4;3054
13119161002;33;11;20;37;42;23;128;32;174;89;230;114;1197;72;237;273;190;415;1;21;5;0;3344
13119161003;17;9;19;27;31;25;115;36;168;86;225;141;1390;76;255;309;188;399;4;20;4;1;3545
13119171001;40;13;22;39;66;35;92;64;292;110;240;134;1470;55;197;161;109;174;0;10;2;1;3326
13119171002;17;6;10;17;25;15;63;26;98;42;140;72;872;40;185;173;130;229;2;14;2;1;2179
13119171003;9;9;14;19;29;12;60;24;87;46;104;66;797;45;132;159;130;160;1;21;0;1;1925
13119171004;53;15;19;27;74;34;125;51;214;102;202;97;1092;58;141;109;113;158;1;11;0;0;2696
13119171005;37;6;14;10;24;11;76;28;125;55;144;81;1058;59;237;223;199;350;4;28;6;4;2779
13119181001;40;14;26;35;63;63;90;62;250;111;168;102;743;20;48;47;25;34;0;1;0;0;1942
13119181002;25;9;12;18;31;23;62;12;116;47;121;81;1079;51;279;280;318;565;4;53;4;6;3196
13119181003;23;7;15;18;28;33;79;55;180;68;143;85;776;18;82;57;56;71;1;5;0;1;1801
13119181004;37;12;26;52;70;42;129;79;350;153;247;137;1162;31;86;66;56;64;1;0;0;0;2800
13119181005;19;8;8;15;40;15;54;36;140;67;145;81;1330;51;255;198;155;254;2;16;0;2;2891
13119181006;35;3;14;31;48;30;75;51;244;85;166;114;1151;33;101;92;53;110;1;5;0;1;2443
13119181007;15;8;6;9;16;9;44;22;76;46;94;62;750;47;166;137;95;191;5;18;0;2;1818
13119181008;74;13;21;42;55;36;118;69;291;105;186;113;1147;43;125;113;83;149;1;5;1;0;2790
13119191001;17;2;7;10;15;19;40;9;67;40;89;82;871;51;226;274;195;382;7;28;5;2;2438
13119191002;20;4;6;29;32;22;96;21;144;70;166;109;1216;51;182;214;125;255;2;19;4;3;2790
13119191003;24;10;9;22;19;20;78;39;196;84;177;112;1106;52;170;149;102;204;4;11;0;1;2589
13119191004;23;7;16;15;28;21;98;23;123;56;116;104;1203;72;250;273;199;418;10;34;8;5;3102
13119191005;22;6;14;24;28;24;66;51;218;77;182;100;1182;49;132;141;65;76;2;7;1;1;2468
13119191006;38;6;12;34;43;25;108;40;172;108;194;118;1422;68;249;234;180;329;6;23;4;1;3414
13119191007;18;3;14;15;20;18;72;25;149;71;137;87;1102;50;143;153;129;205;2;9;0;0;2422
13119191008;39;15;24;48;45;39;103;55;253;101;154;112;955;39;91;86;73;134;3;7;0;0;2376
13119191009;21;6;11;21;39;19;78;50;205;63;136;79;868;33;89;109;67;98;0;4;2;0;1998
13119191010;33;5;5;6;16;13;31;15;73;44;86;73;768;58;230;192;207;417;8;31;1;3;2315
13119192002;1;1;2;1;2;3;2;4;1;1;1;0;3;0;0;0;0;0;0;0;0;0;22
13119201001;50;2;15;31;36;19;67;31;121;52;115;77;968;43;199;138;116;213;1;16;1;2;2313
13119201002;15;12;15;36;48;31;105;52;203;82;174;112;995;57;162;169;100;215;2;5;0;1;2591
13119201003;18;3;8;15;22;22;66;33;148;50;124;66;800;56;180;188;178;363;7;31;8;4;2390
13119201004;29;11;19;29;44;20;103;38;175;98;237;128;1097;79;204;221;185;374;5;32;5;4;3137
13119201005;17;5;13;20;17;26;58;19;90;40;91;39;598;21;111;140;109;248;3;24;4;4;1697
13119201006;14;0;6;10;17;16;62;23;116;56;130;79;861;71;220;187;187;454;7;71;3;4;2594
13119201007;26;7;15;30;46;36;104;49;292;84;165;116;1162;36;110;125;59;105;1;7;1;1;2577
13119201008;15;1;7;31;33;22;101;30;133;71;157;91;1004;66;313;355;221;493;10;31;6;6;3197
13119201009;29;13;20;25;75;30;108;52;283;95;221;111;1242;66;222;193;133;284;0;20;2;3;3227
13119201010;29;8;20;30;42;19;107;45;209;77;190;83;939;53;150;143;94;240;5;17;3;2;2505
13119201011;20;5;15;19;34;20;87;19;106;49;122;78;898;58;232;285;224;484;14;50;8;4;2831
13119211001;14;4;7;13;11;6;65;15;76;40;136;84;719;46;179;191;212;511;6;40;3;3;2381
13119211002;15;2;4;13;18;13;37;11;75;51;98;51;523;40;123;149;114;279;4;12;4;2;1638
13119211003;27;8;25;36;57;26;117;40;172;97;177;103;1163;61;183;160;164;340;3;22;1;4;2986
13119211004;16;9;24;18;28;13;84;26;110;56;132;61;784;36;155;144;134;293;6;17;3;3;2152
13119211005;59;1;15;32;47;26;98;26;179;62;180;89;966;54;194;172;111;259;2;8;1;1;2582
13119221001;15;6;8;13;26;17;78;25;90;51;121;66;610;43;139;165;116;298;4;17;5;0;1913
13119221002;25;9;18;22;38;27;107;33;150;71;149;98;857;69;176;176;146;267;0;13;2;2;2455
13119221003;38;4;9;19;29;17;107;31;156;76;217;124;1016;63;200;179;130;300;4;18;1;4;2742
13119221004;15;8;19;21;26;13;85;31;165;67;141;94;827;38;142;138;82;139;5;6;2;3;2067
13119231001;7;4;6;7;12;10;42;17;51;34;80;63;606;54;201;238;254;530;12;61;9;6;2304
13119231002;12;4;6;13;22;8;35;17;67;29;94;66;849;64;283;320;273;641;15;54;6;5;2883
13119231003;2;0;0;4;4;2;5;2;23;5;12;7;84;11;36;59;74;145;2;16;1;1;495
13119231004;14;3;2;3;13;3;27;9;21;27;81;54;455;37;198;209;186;549;5;53;5;6;1960
13119231005;15;2;8;19;24;11;46;21;65;46;104;65;658;50;123;173;145;234;3;16;7;3;1838
13119231006;12;4;11;15;19;11;43;21;67;42;116;80;689;67;181;169;162;229;1;22;2;0;1963
13119231007;43;1;5;5;18;8;27;9;31;21;57;29;617;41;183;164;168;394;5;59;3;13;1901
13119231008;35;3;9;16;50;22;66;22;121;58;166;87;1302;84;240;245;199;380;8;25;1;3;3142
13119991999;5;4;6;6;17;8;24;11;38;9;27;18;182;1;18;30;22;27;1;1;0;0;455
13120011001;8;0;4;7;8;6;23;2;10;17;50;30;183;34;81;160;181;681;20;125;10;34;1674
13120011002;11;0;4;1;11;1;22;2;20;14;46;20;308;41;134;191;275;1253;27;245;24;61;2711
13120011003;17;1;3;5;16;7;34;7;34;25;64;26;325;58;174;218;287;1219;45;245;24;52;2886
13120011004;18;1;3;7;8;0;29;12;26;22;64;33;321;43;128;182;259;885;26;173;7;33;2280
13120011005;10;1;2;4;6;4;11;6;15;15;47;20;291;53;144;173;291;1134;38;272;34;69;2640
13120011006;10;1;0;3;6;1;22;6;21;19;52;34;344;39;191;177;342;1366;45;276;26;76;3057
13120011007;11;2;1;7;24;2;34;6;20;22;55;27;313;51;166;174;223;965;17;225;28;49;2422
13120011008;14;2;3;4;2;4;15;8;19;32;65;18;270;38;129;143;265;1133;32;231;31;50;2508
13120011009;12;0;1;4;7;3;18;8;15;17;65;34;277;37;141;159;249;1086;51;251;27;65;2527
13120021001;10;1;2;7;10;7;43;4;29;24;72;30;360;51;185;196;302;1147;44;227;36;33;2820
13120021002;19;2;5;11;15;12;61;14;64;27;70;58;491;50;169;192;305;1086;34;233;26;50;2994
13120021003;22;2;3;8;6;5;28;8;34;32;61;35;407;42;152;186;288;1320;44;285;35;96;3099
13120021004;6;0;3;4;5;1;13;4;14;3;25;12;157;33;90;106;212;1162;46;291;38;41;2266
13120021005;12;0;4;7;15;6;25;12;30;23;61;28;253;38;106;148;187;819;25;195;32;39;2065
13120021006;58;7;14;20;21;5;66;20;47;37;72;37;482;51;150;194;227;786;20;150;19;26;2509
13120031001;18;0;1;5;10;5;29;7;21;27;52;29;285;32;134;176;223;886;26;175;26;70;2237
13120031002;12;0;4;8;25;4;32;9;30;19;54;19;338;49;149;202;297;891;34;164;26;32;2398
13120031003;8;1;2;4;7;0;11;4;11;8;41;17;246;39;105;143;209;859;39;188;25;40;2007
13120041001;10;2;0;9;6;6;35;12;39;31;81;45;393;38;216;308;391;1883;58;398;49;51;4061
13120041002;11;1;4;5;7;7;33;8;28;20;63;37;394;54;202;222;261;961;26;176;27;35;2582
13120041003;68;3;3;11;11;11;54;18;54;54;99;57;495;79;179;211;177;486;5;64;8;18;2165
13120041004;9;1;4;7;7;8;29;13;34;34;89;37;446;25;134;220;227;630;15;103;12;22;2106
13120041005;28;2;7;18;21;12;101;33;90;64;142;79;744;79;242;291;264;719;10;101;14;12;3073
13120051001;19;2;0;4;4;2;18;4;31;7;46;32;271;25;101;141;213;643;12;112;18;25;1730
13120051002;31;0;8;5;10;6;41;10;39;32;77;41;427;60;174;242;394;1427;41;266;47;78;3456
13120051003;3;2;2;4;1;5;24;9;21;21;49;26;350;38;143;193;303;1048;25;179;33;56;2535
13120051004;6;0;1;9;15;2;24;4;17;13;35;16;269;40;91;144;197;717;24;137;13;38;1812
13120061001;25;4;9;18;32;22;93;16;88;44;97;51;552;55;150;240;264;695;16;130;9;30;2640
13120061002;14;1;7;10;19;12;74;24;73;50;98;63;687;60;172;169;164;375;5;52;4;10;2143
13120061003;29;11;17;25;26;24;107;31;84;56;138;71;661;49;156;173;138;298;2;37;3;7;2143
13120061004;27;9;6;18;20;15;105;32;102;63;121;55;741;44;114;155;130;261;7;27;6;11;2069
13120061005;22;9;21;22;24;14;99;17;105;50;109;77;820;51;189;234;241;428;6;57;14;11;2620
13120071001;5;1;3;3;9;7;34;10;17;11;35;35;266;20;85;124;192;629;16;118;12;19;1651
13120071002;21;0;1;6;7;2;42;7;22;18;52;37;351;50;162;245;332;1192;25;241;33;46;2892
13120071003;20;2;6;9;25;8;65;16;51;31;65;41;492;36;185;198;263;1120;34;210;26;40;2943
13120071004;17;6;8;11;20;14;55;30;57;41;87;64;496;53;140;175;203;550;13;76;14;23;2153
13120071005;19;3;3;13;15;14;59;22;53;35;112;42;573;64;196;187;194;533;13;94;4;27;2275
13120071006;75;9;17;37;41;39;103;42;143;94;147;77;635;57;133;171;153;425;25;72;10;20;2525
13120071007;10;2;0;5;11;6;32;6;46;18;57;40;341;42;112;147;156;422;3;59;5;19;1539
13120081001;24;7;21;37;33;31;131;39;133;84;129;78;726;36;115;164;93;142;4;11;1;3;2042
13120081002;59;18;41;58;82;55;129;73;210;114;169;96;588;28;60;63;47;61;1;2;0;1;1955
13120081003;57;9;23;35;49;29;76;30;134;62;100;43;381;19;38;45;21;36;0;0;0;0;1187
13120081004;36;5;9;31;69;23;95;36;97;67;117;60;583;42;112;133;102;221;6;23;0;4;1871
13120091001;16;2;11;10;19;14;60;16;65;56;94;80;605;64;223;319;386;1286;24;166;22;36;3574
13120091002;11;4;11;12;14;7;60;11;62;51;120;62;734;60;258;300;270;606;16;74;12;18;2773
13120091003;17;5;10;10;13;10;60;13;49;34;126;69;680;55;242;251;203;525;19;64;12;17;2484
13120101001;49;2;2;1;7;4;11;8;20;11;39;30;294;26;121;130;214;758;15;125;12;18;1897
13120101002;3;3;4;4;14;6;17;6;27;26;55;30;363;58;170;196;272;874;26;197;31;48;2430
13120101003;7;3;3;3;13;2;22;8;17;13;58;21;338;33;130;198;292;955;24;174;20;49;2383
13120101004;7;0;2;6;7;2;10;3;34;7;25;20;317;25;135;113;352;960;15;235;11;41;2327
13120101005;9;2;3;2;8;7;27;5;28;20;53;22;356;23;128;142;313;924;12;161;16;44;2305
13120101006;10;0;3;1;12;8;28;11;19;13;59;22;340;54;162;190;257;1041;34;242;18;56;2580
13120101007;21;5;5;7;15;8;66;17;43;18;72;34;427;37;124;187;209;785;13;152;13;41;2299
13120101008;8;2;6;4;6;6;29;10;31;20;78;30;366;51;136;194;277;1055;28;175;29;39;2580
13120111001;32;0;4;5;10;6;28;8;40;18;59;31;393;46;151;233;372;1301;43;289;28;55;3152
13120111002;13;2;4;4;1;8;23;7;22;18;30;25;250;37;119;151;289;1024;48;221;31;43;2370
13120111003;4;0;1;11;6;5;21;2;17;10;29;17;191;29;98;127;194;762;19;164;26;30;1763
13120111004;19;2;3;3;6;5;24;11;27;22;55;33;325;49;142;197;287;982;44;225;21;48;2530
13120111005;13;3;2;5;6;2;26;8;21;17;40;23;271;40;109;177;201;811;24;156;27;30;2012
13120111006;12;0;1;4;5;4;18;6;15;9;34;12;216;26;57;103;140;570;17;113;17;31;1410
13120111007;26;0;0;6;8;5;20;4;27;11;45;19;284;33;135;158;214;880;28;204;24;32;2163
13120991999;1;0;0;0;0;0;4;2;6;2;0;2;26;1;9;8;10;28;0;10;0;1;110
13121011001;37;4;21;36;52;30;144;55;172;74;187;96;924;30;118;122;124;214;2;15;4;5;2466
13121011002;73;14;24;44;52;38;171;56;210;112;227;124;1195;44;144;133;116;202;1;18;0;2;3000
13121011003;126;40;86;138;153;108;254;134;511;162;283;157;1102;35;76;63;59;91;0;3;0;0;3581
13121021001;41;8;20;32;36;36;90;26;120;60;88;52;411;6;55;37;25;51;0;5;0;0;1199
13121021002;44;12;31;45;61;50;161;42;225;112;217;130;1131;33;168;134;114;206;3;10;2;4;2935
13121021003;35;13;22;41;47;28;128;42;146;80;166;81;886;62;176;128;156;285;4;29;9;4;2568
13121021004;31;21;21;38;50;34;147;35;135;63;123;82;689;31;114;91;78;160;0;11;1;1;1956
13121031001;32;20;27;68;54;44;151;40;192;82;164;93;771;57;116;106;86;158;5;10;4;4;2284
13121031002;20;11;14;11;20;17;72;19;65;38;91;55;477;22;84;75;130;216;2;20;2;4;1465
13121031003;48;7;21;29;49;31;161;36;133;77;122;119;856;29;128;131;103;228;4;24;3;4;2343
13121031004;50;15;29;60;74;43;170;70;214;112;164;113;868;45;124;111;69;164;1;6;1;2;2505
13121041001;66;19;58;94;95;80;202;93;256;108;176;107;872;25;78;67;46;94;5;5;0;1;2547
13121041002;29;6;18;30;25;31;104;33;158;70;143;67;728;28;81;91;64;170;0;12;0;3;1891
13121041003;42;3;18;28;41;32;112;53;160;105;217;118;1098;46;133;125;130;225;0;13;1;2;2702
13121041004;90;28;48;66;85;68;136;55;239;99;128;64;544;12;36;45;22;43;0;2;0;1;1811
13121051001;88;22;36;100;108;58;174;67;270;108;188;99;537;18;47;40;29;36;1;2;1;1;2030
13121051002;89;10;25;37;54;46;167;97;257;138;198;128;903;25;88;93;39;108;1;3;0;0;2506
13121051003;16;4;7;11;13;12;67;38;78;45;88;61;410;15;46;54;39;69;0;6;1;0;1080
13121051004;86;42;62;121;133;101;245;88;356;151;237;163;909;33;69;67;37;68;0;5;0;0;2973
13121061001;113;37;36;74;114;90;178;111;441;149;274;178;1189;32;93;85;47;68;1;2;0;0;3312
13121061002;106;26;46;88;95;85;233;99;321;164;270;140;1012;37;81;59;46;90;0;7;0;0;3005
13121061003;29;12;23;46;38;28;136;48;174;99;175;99;733;22;65;60;43;79;2;11;0;0;1922
13121071001;53;15;30;66;74;61;130;69;213;104;174;105;858;25;75;75;72;93;1;3;1;2;2299
13121071002;42;11;20;24;37;42;67;33;155;58;101;56;498;15;46;27;24;39;1;7;0;0;1303
13121071003;41;16;25;52;63;65;142;65;193;67;173;99;695;24;62;67;79;124;1;5;0;1;2059
13121071004;65;27;41;69;87;92;186;80;318;142;219;108;816;15;60;45;62;56;1;1;0;2;2492
13121081001;61;18;28;58;68;47;114;60;214;95;180;109;709;38;55;82;62;106;2;6;1;1;2114
13121081002;74;17;32;49;48;38;120;30;167;76;125;69;580;17;52;36;32;52;0;3;0;0;1617
13121991999;1;0;0;1;1;2;2;1;10;3;3;4;21;2;0;1;0;2;0;0;0;0;54
13122011001;11;1;7;8;14;11;40;14;58;26;52;25;294;16;55;68;77;193;5;30;6;11;1022
13122011002;88;26;42;71;71;75;142;83;253;101;183;114;802;33;51;85;58;66;0;8;0;1;2353
13122011003;133;30;65;124;107;79;233;90;325;148;229;113;1140;47;93;88;63;76;2;7;0;2;3194
13122011004;63;28;49;60;77;48;140;49;234;87;157;85;942;42;114;143;137;264;1;31;4;4;2759
13122021001;20;8;8;23;21;24;51;23;72;32;73;52;456;29;99;95;94;282;5;33;8;4;1512
13122021002;100;34;78;103;120;77;183;65;304;126;185;87;982;29;74;96;51;69;0;2;0;0;2765
13122021003;28;9;18;33;41;29;113;31;128;54;137;72;802;37;140;142;101;219;5;13;1;2;2155
13122021004;68;27;44;81;106;83;169;47;245;97;194;103;928;25;74;108;53;93;1;6;1;0;2553
13122031001;5;1;3;3;8;5;22;17;24;12;43;22;307;29;226;158;205;1153;17;204;20;31;2515
13122031002;13;6;9;12;27;13;37;9;46;32;90;62;591;62;220;311;321;862;17;139;16;25;2920
13122031003;116;19;45;87;104;87;146;114;427;118;203;99;1049;46;182;144;149;313;4;46;5;13;3516
13122031004;8;4;2;3;12;5;17;7;23;10;38;28;306;30;168;199;264;1095;42;280;32;44;2617
13122031005;9;1;1;7;17;4;23;6;25;11;71;23;355;48;227;276;316;1619;43;421;43;77;3623
13122031006;8;3;6;10;20;8;49;9;40;19;74;41;463;53;246;262;282;1049;12;185;18;33;2890
13122031007;12;3;4;10;8;7;38;7;39;20;45;35;474;53;245;239;400;1442;38;288;21;62;3490
13122031008;6;0;1;2;11;5;13;4;24;15;35;23;269;40;165;156;303;1150;40;310;39;63;2674
13122031009;72;26;32;80;104;111;156;89;457;162;250;120;1047;44;110;114;107;122;3;18;1;1;3226
13122031010;71;12;27;53;74;61;82;80;340;118;177;104;819;37;148;114;192;581;16;169;14;62;3351
13122031011;7;1;4;1;3;3;25;7;29;12;36;24;268;34;161;175;256;1168;34;357;32;51;2688
13122041001;84;28;45;94;113;87;159;88;226;107;202;98;772;33;52;54;48;56;0;4;0;0;2350
13122041002;40;19;31;68;62;51;128;63;206;98;171;101;1003;62;139;181;151;247;0;23;2;4;2850
13122041003;34;12;23;50;53;35;111;58;226;79;163;93;905;35;80;99;53;116;1;7;1;1;2235
13122041004;27;13;15;43;54;31;100;25;140;62;141;88;677;30;74;64;59;102;2;10;2;1;1760
13122041005;29;6;23;42;44;34;83;33;143;68;135;66;666;28;104;81;72;130;2;9;0;2;1800
13122051001;10;4;5;4;11;10;46;22;66;31;84;62;494;48;205;268;276;811;24;150;15;23;2669
13122051002;117;29;38;102;123;127;232;146;497;160;279;153;1105;55;103;84;56;74;0;3;0;0;3483
13122051003;3;0;3;4;7;4;22;5;17;15;34;20;204;20;114;125;242;925;30;236;23;37;2090
13122051004;37;10;9;24;29;24;85;31;141;62;147;63;923;53;133;176;137;297;2;32;4;5;2424
13122051005;64;15;28;62;72;67;123;61;238;85;173;72;647;55;140;161;203;448;11;71;8;7;2811
13122061001;133;60;129;170;198;122;268;121;489;159;221;146;1231;18;111;88;65;89;0;2;1;0;3821
13122061002;90;30;69;115;145;72;184;84;330;108;181;120;865;29;71;62;49;65;1;4;1;0;2675
13122061003;110;19;49;69;80;57;192;62;272;115;145;103;1010;28;110;102;65;111;3;5;1;1;2709
13122061004;136;43;47;106;112;90;218;79;372;110;195;96;1093;26;86;76;46;89;0;4;0;0;3024
13122071001;42;19;31;44;65;33;118;39;165;65;107;75;529;28;58;58;43;51;1;3;0;1;1575
13122071002;50;27;25;51;59;45;106;38;185;71;153;62;648;33;76;61;62;61;1;11;0;0;1825
13122071003;46;13;33;62;93;68;171;45;229;105;154;96;1147;51;162;151;104;143;1;16;1;0;2891
13122071004;106;36;52;82;118;86;178;71;273;119;181;109;844;28;88;83;53;76;2;4;0;0;2589
13122071005;71;17;42;57;90;48;150;62;210;80;141;79;579;22;50;43;25;68;0;11;0;1;1846
13122081001;40;13;37;53;69;48;141;38;212;73;145;68;780;26;91;95;79;140;0;10;1;1;2160
13122081002;55;22;41;66;84;75;185;64;299;102;191;130;1027;54;167;156;101;196;0;15;4;5;3039
13122081003;53;20;41;63;95;58;199;75;300;115;223;119;1053;45;103;122;90;119;2;7;3;0;2905
13122081004;69;24;44;87;97;78;230;70;269;101;176;113;804;31;73;97;51;73;4;4;2;0;2497
13122091001;141;48;77;118;140;100;191;114;443;147;193;115;1087;31;94;76;52;73;1;5;0;0;3246
13122091002;87;15;28;59;67;63;118;53;269;102;136;92;691;37;88;96;97;387;13;92;7;31;2628
13122091003;6;1;0;3;9;8;16;8;6;4;20;10;190;26;154;115;210;683;22;213;24;19;1747
13122091004;79;14;26;53;91;54;96;51;169;60;106;52;567;27;56;51;34;69;1;6;1;2;1665
13122101001;24;18;8;24;32;12;58;32;110;57;110;69;706;26;88;89;63;110;1;6;2;0;1645
13122101002;55;21;39;65;60;45;118;69;221;83;143;90;667;32;69;65;55;82;2;5;1;0;1987
13122101003;29;9;21;37;39;28;91;29;105;45;71;83;465;16;67;63;37;98;1;10;0;0;1344
13122101004;72;31;49;79;98;80;154;88;242;97;136;82;586;22;46;49;26;41;0;2;0;0;1980
13122101005;53;29;53;85;89;62;135;58;221;86;126;92;644;28;59;70;50;71;1;5;1;0;2018
13122111001;60;26;45;103;122;88;208;110;434;185;277;153;1130;47;96;64;50;57;3;2;0;0;3260
13122111002;68;12;29;61;99;67;156;79;308;115;196;104;880;41;158;156;176;518;14;102;5;10;3354
13122111003;118;33;66;129;156;120;233;93;335;123;179;111;896;22;84;86;63;57;1;2;1;0;2908
13122111004;108;39;67;111;158;118;202;131;559;180;291;110;1208;46;114;86;39;89;1;3;0;1;3661
13122111005;89;29;56;104;146;101;235;119;501;174;247;117;1182;42;92;92;54;67;1;2;0;1;3451
13122991999;2;1;1;5;4;1;10;3;15;3;6;5;40;0;3;6;4;14;0;2;0;0;125
13123011001;29;2;3;21;20;14;47;16;61;27;54;29;248;18;99;101;124;558;19;130;19;46;1685
13123011002;16;1;1;5;8;2;17;11;30;17;45;19;280;40;104;127;187;752;30;166;21;43;1922
13123011003;10;1;6;1;7;3;21;7;20;20;35;23;200;28;90;121;216;623;26;171;23;42;1694
13123011004;9;1;6;5;4;5;21;11;35;15;34;25;269;32;106;166;265;947;39;235;32;44;2306
13123011005;17;2;1;5;13;9;20;6;28;18;45;20;263;29;94;141;152;508;21;108;21;36;1557
13123011006;5;1;6;4;11;6;28;10;22;14;44;27;236;33;127;153;201;687;41;148;26;34;1864
13123011007;7;1;1;3;2;2;17;3;7;8;38;17;118;18;65;89;156;541;23;114;19;46;1295
13123011008;2;1;0;1;3;2;12;3;7;3;14;10;130;28;74;76;112;523;18;122;11;32;1184
13123021001;11;1;2;2;8;8;22;5;23;19;63;32;318;40;157;176;325;1013;52;188;21;50;2536
13123021002;12;3;2;2;9;5;10;4;8;13;41;13;182;28;88;93;186;746;45;198;35;42;1765
13123021003;7;2;2;2;6;8;27;6;18;13;51;27;207;39;113;168;268;1094;28;322;30;64;2502
13123021004;7;1;5;2;7;4;26;7;36;24;67;38;407;43;164;217;331;888;31;174;22;35;2536
13123021005;11;1;2;8;9;6;20;6;20;12;45;22;241;33;115;134;198;645;19;124;8;28;1707
13123021006;8;0;0;0;8;2;16;1;13;4;34;13;171;26;82;127;203;992;47;316;23;58;2144
